id,lng,lat,nama_desa,curah_hujan,kemiringan,banjir_histori,claster
2283,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2284,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2285,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2286,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2287,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2288,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2289,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2290,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2291,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2292,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2293,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2294,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2295,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2296,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2297,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2298,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2299,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2300,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2301,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2302,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2303,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2304,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2305,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2306,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2307,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2308,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2309,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2310,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2311,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2312,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2313,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2314,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2315,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2316,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2317,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2318,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2319,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2320,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2321,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2322,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2323,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2324,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2325,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2326,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2327,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2328,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2329,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2330,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2331,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2332,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2333,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2334,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2335,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2336,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2337,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2338,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2339,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2340,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2341,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2342,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2343,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2344,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2345,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2346,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2347,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2348,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2349,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2350,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2351,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2352,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2353,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2354,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2355,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2356,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2357,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2358,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2359,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2360,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2361,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2362,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2363,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2364,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2365,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2366,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2367,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2368,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2369,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2370,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2371,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2372,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2373,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2374,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2375,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2376,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2377,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2378,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2379,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2380,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2381,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2382,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2383,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2384,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2385,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2386,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2387,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2388,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2389,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2390,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2391,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2392,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2393,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2394,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2395,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2396,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2397,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2398,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2399,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2400,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2401,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2402,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2403,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2404,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2405,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2406,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2407,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2408,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2409,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2410,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2411,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2412,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2413,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2414,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2415,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2416,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2417,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2418,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2419,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2420,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2421,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2422,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2423,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2424,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2425,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2426,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2427,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2428,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2429,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2430,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2431,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2432,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2433,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2434,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2435,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2436,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2437,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2438,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2439,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2440,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2441,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2442,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2443,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2444,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2445,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2446,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2447,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2448,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2449,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2450,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2451,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2452,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2453,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2454,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2455,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2456,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2457,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2458,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2459,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2460,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2461,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2462,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2463,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2464,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2465,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2466,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2467,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2468,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2469,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2470,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2471,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2472,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2473,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2474,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2475,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2476,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2477,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2478,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2479,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2480,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2481,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2482,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2483,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2484,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2485,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2486,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2487,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2488,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2489,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2490,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2491,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2492,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2493,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2494,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2495,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2496,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2497,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2498,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2499,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2500,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2501,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2502,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2503,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2504,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2505,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2506,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2507,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2508,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2509,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2510,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2511,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2512,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2513,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2514,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2515,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2516,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2517,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2518,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2519,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2520,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2521,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2522,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2523,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2524,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2525,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2526,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2527,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2528,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2529,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2530,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2531,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2532,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2533,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2534,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2535,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2536,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2537,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2538,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2539,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2540,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2541,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2542,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2543,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2544,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2545,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2546,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2547,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2548,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2549,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2550,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2551,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2552,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2553,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2554,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2555,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2556,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2557,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2558,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2559,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2560,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2561,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2562,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2563,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2564,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2565,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2566,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2567,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2568,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2569,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2570,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2571,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2572,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2573,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2574,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2575,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2576,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2577,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2578,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2579,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2580,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2581,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2582,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2583,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2584,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
2585,123.1381281,0.9428426,Tanjung Sidupa,2693,4,1,Sedang
2586,123.1064602,0.9180999,Tombulang,2774,7,4,Tinggi
2587,123.1017288,0.9045159,Tontulow,2842,5,4,Tinggi
2588,123.0991088,0.9165089,Tontulow Utara,3105,3,5,Tinggi
2589,123.0528483,0.8665408,Tuntung,2594,6,3,Tinggi
2590,123.0647633,0.8594453,Tuntung Timur,2764,3,2,Sedang
2591,123.2484701,0.9025119,Bigo,2681,75,3,Tinggi
2592,123.2656848,0.9011417,Bigo Selatan,2594,2,2,Sedang
2593,123.2464918,0.9036907,Boroko,3153,8,5,Tinggi
2594,123.2506512,0.9099043,Boroko Timur,2677,9,3,Tinggi
2595,123.2686414,0.9129773,Boroko Utara,2569,2,4,Tinggi
2596,123.2702232,0.8788547,Gihang,2683,3,3,Tinggi
2597,123.1996546,0.913876,Inomunga,2958,8,6,Tinggi
2598,123.1991956,0.9315961,Inomunga Utara,2732,7,2,Sedang
2599,123.2284061,0.9056832,Komus II Timur,2684,9,0,Sedang
2600,123.1639056,0.9119767,Komus II,2749,7,0,Sedang
2601,123.2615798,0.9080643,Kuala,2843,0,4,Tinggi
2602,123.2600172,0.9009579,Kuala Utara,2759,2,3,Tinggi
2603,123.271289,0.8681385,Pontak,2638,2,3,Tinggi
2604,123.1187518,0.8461684,Soligir,2648,2,2,Sedang
2605,123.1787332,0.9416426,Solo,2594,6,3,Tinggi
2606,123.3009496,0.9038044,Bolangitang,3174,4,4,Tinggi
2607,123.2995221,0.9080314,Bolangitang I,2738,2,3,Tinggi
2608,123.2882971,0.9084274,Bolangitang II,2833,2,4,Tinggi
2609,123.2870971,0.9007646,Iyok,2774,4,2,Sedang
2610,123.2635361,0.8869446,Jambu Sarang,2697,2,4,Tinggi
2611,123.3243915,0.8665984,Keimanga,2816,3,3,Tinggi
2612,123.2983593,0.8991609,Langi,2973,3,2,Sedang
2613,122.9621193,0.7928829,Ollot,2851,2,4,Tinggi
2614,123.2731421,0.8723041,Ollot I,2796,2,3,Tinggi
2615,123.0226938,0.7800652,Olllot II,2868,2,3,Tinggi
2616,123.3194606,0.8587119,Paku,2677,7,2,Sedang
2617,122.9833958,0.7775217,Paku Selatan,2784,5,2,Sedang
2618,123.2701102,0.8789711,Sonuo,2982,4,4,Tinggi
2619,123.2929156,0.9049228,Talaga,2771,2,3,Tinggi
2620,123.2562267,0.8899956,Talaga Tomoagu,2675,2,3,Tinggi
2621,123.3323268,0.9095774,Tanjung Buaya,2663,7,2,Sedang
2622,123.2598784,0.8956402,Tote,2845,6,2,Sedang
2623,123.0465348,0.7818581,Wakat,3097,8,4,Tinggi
2624,123.1450408,0.7611374,Binjeita,2857,4,3,Tinggi
2625,123.1351108,0.7606619,Binjeita I,2774,3,3,Tinggi
2626,123.4525148,0.8885914,Binjeita II,2741,2,2,Sedang
2627,123.0915928,0.7726113,Binuanga,2589,8,1,Sedang
2628,123.4854829,0.882902,Binuni,2693,6,2,Sedang
2629,123.1587704,0.7577284,Biontong,2847,2,3,Tinggi
2630,123.1855262,0.7873105,Biontong I,2849,3,4,Tinggi
2631,123.1730483,0.7530341,Biontong II,2791,2,2,Sedang
2632,123.1208733,0.761598,Bohabak I,2589,2,2,Sedang
2633,123.4101856,0.8925571,Bohabak II,2697,2,3,Tinggi
2634,123.4199192,0.8764826,Bohabak III,2577,3,2,Sedang
2635,123.1092923,0.7672229,Bohabak IV,2638,4,2,Sedang
2636,123.4963053,0.8804917,Lipu Bogu,2638,4,4,Tinggi
2637,123.3348136,0.9002765,Moditek,1967,7,1,Rendah
2638,123.299622,0.8706228,Mokoditek I,2088,6,1,Rendah
2639,123.3721955,0.8876845,Nagara,2382,5,1,Sedang
2640,123.2295368,0.8663548,Nunuka,2101,5,3,Rendah
2641,123.0659497,0.7695688,Saleo,2470,5,2,Sedang
2642,123.4099003,0.7837536,Saleo I,2734,4,2,Sedang
2643,123.4410907,0.9040152,Tanjung Labuo,2033,2,2,Rendah
2644,123.5399762,0.8854939,Batulintik,2673,2,4,Tinggi
2645,122.9541172,0.7336715,Bintauna,2836,2,4,Tinggi
2646,123.5675898,0.8925974,Bintauna Pantai,2895,2,4,Tinggi
2647,123.5541418,0.8790284,Bunia,2788,2,4,Tinggi
2648,122.8639187,0.7333855,Bunong,2137,1,3,Rendah
2649,123.2679788,0.7104693,Huntuk,2496,2,2,Sedang
2650,123.3218733,0.7552466,Kopi,2558,3,4,Tinggi
2651,123.5095993,0.8781118,Kuhanga,2194,1,4,Rendah
2652,123.5342401,0.8901131,Minanga,2733,2,4,Tinggi
2653,123.2324598,0.7244381,Mome,2681,1,2,Sedang
2654,123.5447689,0.8808049,Padang,2649,2,3,Tinggi
2655,123.5033082,0.8630317,Padang Barat,2775,2,3,Tinggi
2656,123.5125886,0.8650231,Pimpi,2846,1,3,Tinggi
2657,123.5384006,0.8841129,Talaga,2559,2,4,Tinggi
2658,123.5403428,0.8777283,Vahuta,1998,1,2,Rendah
2659,123.5291001,0.8836799,Voa’a,2679,1,3,Tinggi
2660,123.7027682,0.8577776,Apeng Sembaka,1882,2,2,Rendah
2661,123.60204,0.8737545,Busisingo,3195,3,4,Tinggi
2662,123.5788617,0.8975299,Busisingo Utara,2937,3,3,Tinggi
2663,123.596064,0.8983179,Mokusato,3117,2,4,Tinggi
2664,123.0679893,0.8807598,Monompia,2974,1,3,Tinggi
2665,123.563682,0.8426913,Pangkusa,2633,2,3,Tinggi
2666,123.6264601,0.8687211,Sampiro,2771,4,3,Tinggi
2667,123.5334105,0.8477859,Sangtombolang,2397,8,2,Sedang
2668,123.5816367,0.8724071,Sangkub I,2669,3,3,Tinggi
2669,123.5721502,0.8733711,Sangkub II,2877,7,3,Tinggi
2670,123.5969271,0.8783676,Sangkub III,3119,1,3,Tinggi
2671,123.6297446,0.8853178,Sangkub IV,3177,7,3,Tinggi
2672,123.6516328,0.877609,Sangkub Timur,2738,3,4,Tinggi
2673,123.5740085,0.8434258,Sidodadi,2688,5,3,Tinggi
2674,123.5036874,0.8799445,Suka Makmur,2994,6,4,Tinggi
2675,123.4569718,0.8588704,Tombolango,3079,4,4,Tinggi
2676,123.1251358,0.8940865,Batubantayo,2558,7,4,Tinggi
2677,123.165318,0.8964744,Batutajam,2642,3,0,Sedang
2678,123.1366502,0.9203082,Buko,2588,5,1,Sedang
2679,123.1008937,0.9103633,Buko Selatan,3022,8,5,Tinggi
2680,123.1327501,0.9213702,Buko Utara,2697,10,1,Sedang
2681,123.1274686,0.8757991,Busato,2504,6,3,Tinggi
2682,123.1103405,0.9028503,Dalapuli,2498,8,1,Sedang
2683,123.1057031,0.9071478,Dalapuli Barat,2511,3,2,Sedang
2684,123.1142117,0.8991006,Dalapuli Timur,2618,4,1,Sedang
2685,123.1035262,0.8936166,Dengi,2671,1,2,Sedang
2686,123.0476425,0.8791003,Duini,2640,7,3,Tinggi
2687,123.0958926,0.8876956,Kayuogu,2677,6,2,Sedang
2688,123.1551936,0.9275295,Komus I,2664,2,0,Sedang
2689,123.1272778,0.8902523,Padango,2853,8,4,Tinggi
2690,123.1220655,0.9212744,Tambulang Pantai,2549,4,3,Tinggi
2691,123.0582443,0.9095261,Tambulang Timur,2737,9,2,Sedang
